"","x","y","Animal","Month","Year"
"22594",-62.00201416,-64.46700287,121211,"February",2013
"22595",-62.0039978,-64.45400238,121211,"February",2013
"22596",-61.94400024,-64.46700287,121211,"February",2013
"22597",-62.04901123,-64.4509964,121211,"February",2013
"22598",-62.08700562,-64.40399933,121211,"February",2013
"22599",-62.05801392,-64.38400269,121211,"February",2013
"22600",-62.14401245,-64.36100006,121211,"February",2013
"22601",-62.09100342,-64.36799622,121211,"February",2013
"22602",-62.07199097,-64.3710022,121211,"February",2013
"22603",-62.00201416,-64.35800171,121211,"February",2013
"22604",-61.99398804,-64.36199951,121211,"February",2013
"22605",-62.0039978,-64.33200073,121211,"February",2013
"22606",-62.03601074,-64.33699799,121211,"February",2013
"22607",-62.09100342,-64.36699677,121211,"February",2013
"22608",-62.05700684,-64.35900116,121211,"February",2013
"22609",-62.04501343,-64.38899994,121211,"February",2013
"22610",-62.09899902,-64.36000061,121211,"February",2013
"22611",-61.98199463,-64.34799957,121211,"February",2013
"22612",-62.00900269,-64.34400177,121211,"February",2013
"22613",-62.00698853,-64.33999634,121211,"February",2013
"22614",-62.0369873,-64.34600067,121211,"February",2013
"22615",-62.07400513,-64.35099792,121211,"February",2013
"22616",-62.05599976,-64.35399628,121211,"February",2013
"22617",-62.05599976,-64.35700226,121211,"February",2013
"22618",-62.11300659,-64.35099792,121211,"February",2013
"22619",-62.02398682,-64.36100006,121211,"February",2013
"22620",-62.06799316,-64.34999847,121211,"February",2013
"22621",-62.0710144,-64.35500336,121211,"February",2013
"22622",-61.99700928,-64.36299896,121211,"February",2013
"22623",-62.01400757,-64.38400269,121211,"February",2013
"22624",-61.98699951,-64.35199738,121211,"February",2013
"22625",-61.98699951,-64.35199738,121211,"February",2013
"22626",-62.02801514,-64.34799957,121211,"February",2013
"22627",-62.05700684,-64.35199738,121211,"February",2013
"22628",-62.04199219,-64.36100006,121211,"February",2013
"22629",-62.02099609,-64.35500336,121211,"February",2013
"22630",-62.09899902,-64.4489975,121211,"February",2013
"22631",-62.17199707,-64.43599701,121211,"February",2013
"22632",-62.17199707,-64.43099976,121211,"February",2013
"22633",-62.11401367,-64.43800354,121211,"February",2013
"22634",-62.04000854,-64.46099854,121211,"February",2013
"22635",-62.04199219,-64.45400238,121211,"February",2013
"22636",-62.00601196,-64.47100067,121211,"February",2013
"22637",-62.05499268,-64.47499847,121211,"February",2013
"22638",-62.05599976,-64.47499847,121211,"February",2013
"22639",-61.97698975,-64.50099945,121211,"February",2013
"22640",-62.01199341,-64.49900055,121211,"February",2013
"22641",-62.04199219,-64.5019989,121211,"February",2013
"22642",-62.07501221,-64.52600098,121211,"February",2013
"22643",-62.07501221,-64.52600098,121211,"February",2013
"22644",-62.03201294,-64.5019989,121211,"February",2013
"22645",-62.02200317,-64.48999786,121211,"February",2013
"22646",-62.02700806,-64.49900055,121211,"February",2013
"22647",-62.01400757,-64.48899841,121211,"February",2013
"22648",-62.00698853,-64.50900269,121211,"February",2013
"22649",-62.00799561,-64.51200104,121211,"February",2013
"22650",-61.89599609,-64.52899933,121211,"February",2013
"22651",-61.89300537,-64.50800323,121211,"February",2013
"22652",-61.86898804,-64.54100037,121211,"February",2013
"22653",-61.89700317,-64.47699738,121211,"February",2013
"22654",-61.83401489,-64.53900146,121211,"February",2013
"22655",-61.7250061,-64.47699738,121211,"February",2013
"22656",-61.7210083,-64.47699738,121211,"February",2013
"22657",-61.66101074,-64.48200226,121211,"February",2013
"22658",-61.59500122,-64.50299835,121211,"February",2013
"22659",-61.63400269,-64.50900269,121211,"February",2013
"22660",-61.61801147,-64.51200104,121211,"February",2013
"22661",-61.67199707,-64.46199799,121211,"February",2013
"22662",-61.57998657,-64.4980011,121211,"February",2013
"22663",-61.5710144,-64.5039978,121211,"February",2013
"22664",-61.57400513,-64.50499725,121211,"February",2013
"22665",-61.68798828,-64.5,121211,"February",2013
"22666",-61.69000244,-64.50099945,121211,"February",2013
"22667",-61.60800171,-64.47399902,121211,"February",2013
"22668",-61.60900879,-64.47299957,121211,"February",2013
"22669",-61.59698486,-64.49900055,121211,"February",2013
"22670",-61.58401489,-64.5,121211,"February",2013
"22671",-61.58099365,-64.4960022,121211,"February",2013
"22672",-61.58099365,-64.4960022,121211,"February",2013
"22673",-61.63101196,-64.50900269,121211,"February",2013
"22674",-61.63699341,-64.51100159,121211,"February",2013
"22675",-61.6539917,-64.51399994,121211,"February",2013
"22676",-61.65100098,-64.51300049,121211,"February",2013
"22677",-61.65600586,-64.51599884,121211,"February",2013
"22678",-61.66101074,-64.51100159,121211,"February",2013
"22679",-61.64599609,-64.52300262,121211,"February",2013
"22680",-61.66699219,-64.53199768,121211,"February",2013
"22681",-61.69000244,-64.53700256,121211,"February",2013
"22682",-61.6619873,-64.53500366,121211,"February",2013
"22683",-61.6579895,-64.53399658,121211,"February",2013
"22684",-61.65499878,-64.53299713,121211,"February",2013
"22685",-61.61700439,-64.55200195,121211,"February",2013
"22686",-61.67300415,-64.56800079,121211,"February",2013
"22687",-61.62799072,-64.59400177,121211,"February",2013
"22688",-61.80499268,-64.48699951,121211,"February",2013
"22689",-61.80999756,-64.48600006,121211,"February",2013
"22690",-61.86099243,-64.49099731,121211,"February",2013
"22691",-61.86999512,-64.50299835,121211,"February",2013
"22692",-61.90301514,-64.52200317,121211,"February",2013
"22693",-61.91500854,-64.52200317,121211,"February",2013
"22694",-61.87200928,-64.52400208,121211,"February",2013
"22695",-61.87200928,-64.52300262,121211,"February",2013
"22696",-61.89001465,-64.52799988,121211,"February",2013
"22697",-61.93399048,-64.55500031,121211,"February",2013
"22698",-61.93399048,-64.5530014,121211,"February",2013
"22699",-61.89001465,-64.56099701,121211,"February",2013
"22700",-61.92999268,-64.55200195,121211,"February",2013
"22701",-61.92800903,-64.55000305,121211,"February",2013
"22702",-61.94198608,-64.50700378,121211,"February",2013
"22703",-61.8500061,-64.54199982,121211,"February",2013
"22704",-61.84399414,-64.54599762,121211,"February",2013
"22705",-61.87200928,-64.52999878,121211,"February",2013
"22706",-61.88598633,-64.52600098,121211,"February",2013
"22707",-61.88299561,-64.52500153,121211,"February",2013
"22708",-61.88299561,-64.53399658,121211,"February",2013
"22709",-61.95300293,-64.52799988,121211,"February",2013
"22710",-61.9750061,-64.53800201,121211,"February",2013
"22711",-61.95999146,-64.52400208,121211,"February",2013
"22712",-61.89801025,-64.56199646,121211,"February",2013
"22713",-61.89300537,-64.56099701,121211,"February",2013
"22714",-61.8789978,-64.55400085,121211,"February",2013
"22715",-61.84799194,-64.54299927,121211,"February",2013
"22716",-61.87200928,-64.54399872,121211,"February",2013
"22717",-61.84799194,-64.54299927,121211,"February",2013
"22718",-61.84899902,-64.54199982,121211,"February",2013
"22719",-61.85101318,-64.53500366,121211,"February",2013
"22720",-61.97698975,-64.58899689,121211,"February",2013
"22721",-61.97198486,-64.58599854,121211,"February",2013
"22722",-61.9670105,-64.58899689,121211,"February",2013
"22723",-61.96798706,-64.58899689,121211,"February",2013
"22724",-61.97399902,-64.58300018,121211,"February",2013
"22725",-62.00100708,-64.5739975,121211,"February",2013
"22726",-61.9710083,-64.56900024,121211,"February",2013
"22727",-62.00201416,-64.57800293,121211,"February",2013
"22728",-62.04400635,-64.5759964,121211,"February",2013
"22729",-62.23999023,-64.56099701,121211,"February",2013
"22730",-62,-64.59300232,121211,"February",2013
"22731",-62.06298828,-64.62200165,121211,"February",2013
"22732",-62.21099854,-64.65100098,121211,"February",2013
"22733",-62.20999146,-64.65299988,121211,"February",2013
"22734",-62.26199341,-64.62200165,121211,"February",2013
"22735",-62.26098633,-64.62400055,121211,"February",2013
"22736",-62.25799561,-64.6289978,121211,"February",2013
"22737",-62.21099854,-64.62999725,121211,"February",2013
"22738",-62.20800781,-64.61399841,121211,"February",2013
"22739",-62.14801025,-64.6289978,121211,"February",2013
"22740",-62.19400024,-64.63200378,121211,"February",2013
"22741",-62.15600586,-64.62599945,121211,"February",2013
"22742",-62.15200806,-64.63600159,121211,"February",2013
"22743",-62.1619873,-64.63200378,121211,"February",2013
"22744",-62.14001465,-64.63400269,121211,"February",2013
"22745",-62.12799072,-64.64199829,121211,"February",2013
"22746",-62.11898804,-64.64199829,121211,"February",2013
"22747",-62.14898682,-64.64900208,121211,"February",2013
"22748",-62.10900879,-64.63700104,121211,"February",2013
"22749",-62.09500122,-64.64499664,121211,"February",2013
"22750",-62.08599854,-64.65299988,121211,"February",2013
"22751",-62.0880127,-64.65299988,121211,"February",2013
"22752",-62.12298584,-64.63800049,121211,"February",2013
"22753",-62.06698608,-64.65899658,121211,"February",2013
"22754",-62.06799316,-64.66000366,121211,"February",2013
"22755",-62.06799316,-64.65899658,121211,"February",2013
"22756",-62.0880127,-64.66200256,121211,"February",2013
"22757",-62.0710144,-64.65599823,121211,"February",2013
"22758",-62.07699585,-64.64900208,121211,"February",2013
"22759",-62.15600586,-64.61499786,121211,"February",2013
"22760",-62.15701294,-64.61499786,121211,"February",2013
"22761",-62.16699219,-64.625,121211,"February",2013
"22762",-62.22000122,-64.67900085,121211,"February",2013
"22763",-62.14099121,-64.66799927,121211,"February",2013
"22764",-62.11700439,-64.67299652,121211,"February",2013
"22765",-62.11300659,-64.6740036,121211,"February",2013
"22766",-62.17401123,-64.55000305,121211,"February",2013
"22767",-62.14898682,-64.5490036,121211,"February",2013
"22768",-62.15499878,-64.5490036,121211,"February",2013
"22769",-62.16101074,-64.54799652,121211,"February",2013
"22770",-62.17098999,-64.5510025,121211,"February",2013
"22771",-62.17199707,-64.53600311,121211,"February",2013
"22772",-62.16699219,-64.53600311,121211,"February",2013
"22773",-62.16900635,-64.53500366,121211,"February",2013
"22774",-62.15499878,-64.54699707,121211,"February",2013
"22775",-62.09698486,-64.51999664,121211,"February",2013
"22776",-61.91500854,-64.53700256,121211,"February",2013
"22777",-61.88400269,-64.55000305,121211,"February",2013
"22778",-61.8789978,-64.55400085,121211,"February",2013
"22779",-61.83401489,-64.54699707,121211,"February",2013
"22780",-61.69400024,-64.53900146,121211,"February",2013
"22781",-61.87298584,-64.5510025,121211,"February",2013
"22782",-61.88900757,-64.54000092,121211,"February",2013
"22783",-61.86401367,-64.54299927,121211,"February",2013
"22784",-61.89300537,-64.51999664,121211,"February",2013
"22785",-61.94198608,-64.51300049,121211,"February",2013
"22786",-61.92700195,-64.5019989,121211,"February",2013
"22787",-62.01098633,-64.52200317,121211,"February",2013
"22788",-61.98098755,-64.51100159,121211,"February",2013
"22789",-61.97900391,-64.51699829,121211,"February",2013
"22790",-61.96200562,-64.5039978,121211,"February",2013
"22791",-61.99798584,-64.50700378,121211,"February",2013
"22792",-61.98300171,-64.5039978,121211,"February",2013
"22793",-61.94198608,-64.53700256,121211,"February",2013
"22794",-61.94198608,-64.53700256,121211,"February",2013
"22795",-61.94900513,-64.54000092,121211,"February",2013
"22796",-61.92999268,-64.54699707,121211,"February",2013
"22797",-61.95300293,-64.56099701,121211,"February",2013
"22798",-61.94799805,-64.55799866,121211,"February",2013
"22799",-61.96398926,-64.58499908,121211,"February",2013
"22800",-61.96200562,-64.58000183,121211,"February",2013
"22801",-62.02801514,-64.58699799,121211,"February",2013
"22802",-62.01699829,-64.59200287,121211,"February",2013
"22803",-61.98699951,-64.59500122,121211,"February",2013
"22804",-62.00299072,-64.55799866,121211,"February",2013
"22805",-62.00698853,-64.5490036,121211,"February",2013
"22806",-61.96600342,-64.52999878,121211,"February",2013
"22807",-61.89498901,-64.53099823,121211,"February",2013
"22808",-61.8380127,-64.54599762,121211,"February",2013
"22809",-61.84698486,-64.54299927,121211,"February",2013
"22810",-61.84100342,-64.56400299,121211,"February",2013
"22811",-61.85299683,-64.55799866,121211,"February",2013
"22812",-61.88699341,-64.53700256,121211,"February",2013
"22813",-61.88500977,-64.55400085,121211,"February",2013
"22814",-61.88101196,-64.54499817,121211,"February",2013
"22815",-61.89498901,-64.53800201,121211,"February",2013
"22816",-61.91500854,-64.53800201,121211,"February",2013
"22817",-61.90301514,-64.53500366,121211,"February",2013
"22818",-61.92599487,-64.53600311,121211,"February",2013
"22819",-61.89599609,-64.53600311,121211,"February",2013
"22820",-61.91400146,-64.53500366,121211,"February",2013
"22821",-61.95001221,-64.53399658,121211,"February",2013
"22822",-61.94299316,-64.53099823,121211,"February",2013
"22823",-61.94799805,-64.53299713,121211,"February",2013
"22824",-61.94799805,-64.53600311,121211,"February",2013
"22825",-61.94500732,-64.53800201,121211,"February",2013
"22826",-61.9460144,-64.53900146,121211,"February",2013
"22827",-61.92599487,-64.53099823,121211,"February",2013
"22828",-61.95001221,-64.54699707,121211,"February",2013
"22829",-61.92098999,-64.54699707,121211,"February",2013
"22830",-61.94000244,-64.5490036,121211,"February",2013
"22831",-61.92599487,-64.55599976,121211,"February",2013
"22832",-61.89099121,-64.55699921,121211,"February",2013
"22833",-61.88400269,-64.53299713,121211,"February",2013
"22834",-61.83999634,-64.54499817,121211,"February",2013
"22835",-61.91799927,-64.54399872,121211,"February",2013
"22836",-61.9289856,-64.5510025,121211,"February",2013
"22837",-61.90701294,-64.54100037,121211,"February",2013
"22838",-61.90301514,-64.54199982,121211,"February",2013
"22839",-61.91699219,-64.54399872,121211,"February",2013
"22840",-61.93899536,-64.55999756,121211,"February",2013
"22841",-61.96899414,-64.55999756,121211,"February",2013
"22842",-61.94900513,-64.56600189,121211,"February",2013
"22843",-61.85998535,-64.56400299,121211,"February",2013
"22844",-61.85400391,-64.56199646,121211,"February",2013
"22845",-61.85299683,-64.53900146,121211,"February",2013
"22846",-61.89498901,-64.46900177,121211,"February",2013
"22847",-61.78201294,-64.45800018,121211,"February",2013
"22848",-61.77700806,-64.46399689,121211,"February",2013
"22849",-61.79199219,-64.46399689,121211,"February",2013
"22850",-61.80099487,-64.46199799,121211,"February",2013
"22851",-61.77200317,-64.45400238,121211,"February",2013
"22852",-61.79501343,-64.46199799,121211,"February",2013
"22853",-61.70999146,-64.43900299,121211,"February",2013
"22854",-61.6539917,-64.44000244,121211,"February",2013
"22855",-61.72299194,-64.43499756,121211,"February",2013
"22856",-61.61898804,-64.41300201,121211,"February",2013
"22857",-61.63101196,-64.39900208,121211,"February",2013
"22858",-61.63900757,-64.36199951,121211,"February",2013
"22859",-61.74099731,-64.26399994,121211,"February",2013
"22860",-61.74099731,-64.26000214,121211,"February",2013
"22861",-61.5920105,-64.16000366,121211,"February",2013
"22862",-61.36401367,-64.07499695,121211,"February",2013
"22863",-61.39001465,-64.06999969,121211,"February",2013
"22864",-61.39001465,-64.06999969,121211,"February",2013
"22865",-61.35400391,-64.0719986,121211,"February",2013
"22866",-61.33499146,-64.06600189,121211,"February",2013
"22867",-61.34298706,-64.06199646,121211,"February",2013
"22868",-61.34298706,-64.06300354,121211,"February",2013
"22869",-61.33898926,-64.0510025,121211,"February",2013
"22870",-61.34500122,-64.06600189,121211,"February",2013
"22871",-61.33099365,-64.06500244,121211,"February",2013
"22872",-61.375,-64.06600189,121211,"February",2013
"22873",-61.29400635,-64.06900024,121211,"February",2013
"22874",-61.23300171,-64.06199646,121211,"February",2013
"22875",-61.25299072,-64.06400299,121211,"February",2013
"22876",-61.25601196,-64.06500244,121211,"February",2013
"22877",-61.25201416,-64.05999756,121211,"February",2013
"22878",-61.21200562,-64.06700134,121211,"February",2013
"22879",-61.26300049,-64.07099915,121211,"February",2013
"22880",-61.15899658,-64.06199646,121211,"February",2013
"22881",-61.27999878,-64.03199768,121211,"February",2013
"22882",-61.26901245,-64.02899933,121211,"February",2013
"22883",-61.32000732,-64.0059967,121211,"February",2013
"22884",-61.31698608,-64.00099945,121211,"February",2013
"22885",-61.32199097,-63.99599838,121211,"February",2013
"22886",-61.29598999,-64.01499939,121211,"February",2013
"22887",-61.25900269,-63.97499847,121211,"February",2013
"22888",-61.27700806,-63.97499847,121211,"February",2013
"22889",-61.23800659,-63.9070015,121211,"February",2013
"22890",-61.23001099,-63.90100098,121211,"February",2013
"22891",-61.17300415,-63.89500046,121211,"February",2013
"22892",-61.13198853,-63.89699936,121211,"February",2013
"22893",-61.11801147,-63.89699936,121211,"February",2013
"22894",-61.13800049,-63.89899826,121211,"February",2013
"22895",-61.13800049,-63.90399933,121211,"February",2013
"22896",-61.13800049,-63.82799911,121211,"February",2013
"22897",-61.10900879,-63.81600189,121211,"February",2013
"22898",-61.12701416,-63.84400177,121211,"February",2013
"22899",-61.1289978,-63.83300018,121211,"February",2013
"22900",-61.0960083,-63.8429985,121211,"February",2013
"22901",-61.12200928,-63.84199905,121211,"February",2013
"22902",-61.02999878,-63.83499908,121211,"February",2013
"22903",-61.06698608,-63.83300018,121211,"February",2013
"22904",-61.06100464,-63.80500031,121211,"February",2013
"22905",-61.05999756,-63.80699921,121211,"February",2013
"22906",-61.01699829,-63.7859993,121211,"February",2013
"22907",-60.99798584,-63.78499985,121211,"February",2013
"22908",-61.00900269,-63.77899933,121211,"February",2013
"22909",-61.0039978,-63.74300003,121211,"February",2013
"22910",-61.01699829,-63.74499893,121211,"February",2013
"22911",-61.00900269,-63.77099991,121211,"February",2013
"22912",-61.08200073,-63.65200043,121211,"February",2013
"22913",-61.08200073,-63.65000153,121211,"February",2013
"22914",-61.07598877,-63.63199997,121211,"February",2013
"22915",-61.03201294,-63.60900116,121211,"February",2013
"22916",-61.01998901,-63.59700012,121211,"February",2013
"22917",-61.04598999,-63.61000061,121211,"February",2013
"22918",-61.04400635,-63.61500168,121211,"February",2013
"22919",-61.04000854,-63.61800003,121211,"February",2013
"22920",-61.04000854,-63.61700058,121211,"February",2013
"22921",-61.03500366,-63.61399841,121211,"February",2013
"22922",-61.05099487,-63.61500168,121211,"February",2013
"22923",-61.03399658,-63.61399841,121211,"February",2013
"22924",-60.81298828,-63.57400131,121211,"February",2013
"22925",-60.80801392,-63.58100128,121211,"February",2013
"22926",-60.79598999,-63.57099915,121211,"February",2013
"22927",-60.79098511,-63.57400131,121211,"February",2013
"22928",-60.86300659,-63.5719986,121211,"February",2013
"22929",-60.85299683,-63.5719986,121211,"February",2013
"22930",-60.82998657,-63.57099915,121211,"February",2013
"22931",-60.83898926,-63.57600021,121211,"February",2013
"22932",-60.84100342,-63.58100128,121211,"February",2013
"22933",-60.82998657,-63.59500122,121211,"February",2013
"22934",-60.79598999,-63.5719986,121211,"February",2013
"22935",-60.70498657,-63.56399918,121211,"February",2013
"22936",-60.7250061,-63.52199936,121211,"February",2013
"22937",-60.72698975,-63.52099991,121211,"February",2013
"22938",-60.71099854,-63.43700027,121211,"February",2013
"22939",-60.7749939,-63.45100021,121211,"February",2013
"22940",-60.92498779,-63.46699905,121211,"February",2013
"22941",-60.96200562,-63.47299957,121211,"February",2013
"22942",-60.78500366,-63.47200012,121211,"February",2013
"22943",-60.80099487,-63.45899963,121211,"February",2013
"22944",-60.79598999,-63.4620018,121211,"February",2013
"22945",-60.83898926,-63.45899963,121211,"February",2013
"22946",-60.8420105,-63.45700073,121211,"March",2013
"22947",-60.84899902,-63.45000076,121211,"March",2013
"22948",-60.85101318,-63.44900131,121211,"March",2013
"22949",-60.81600952,-63.45399857,121211,"March",2013
"22950",-60.82400513,-63.45000076,121211,"March",2013
"22951",-60.8039856,-63.42300034,121211,"March",2013
"22952",-60.83200073,-63.44200134,121211,"March",2013
"22953",-60.84100342,-63.41699982,121211,"March",2013
"22954",-60.82998657,-63.42200089,121211,"March",2013
"22955",-60.83898926,-63.4090004,121211,"March",2013
"22956",-60.82901001,-63.43600082,121211,"March",2013
"22957",-60.82901001,-63.43799973,121211,"March",2013
"22958",-60.83099365,-63.43799973,121211,"March",2013
"22959",-60.83200073,-63.43799973,121211,"March",2013
"22960",-60.82998657,-63.43600082,121211,"March",2013
"22961",-60.81201172,-63.4640007,121211,"March",2013
"22962",-60.83499146,-63.45399857,121211,"March",2013
"22963",-60.83599854,-63.45199966,121211,"March",2013
"22964",-60.82400513,-63.45899963,121211,"March",2013
"22965",-60.83700562,-63.45800018,121211,"March",2013
"22966",-60.80801392,-63.46099854,121211,"March",2013
"22967",-60.80801392,-63.45600128,121211,"March",2013
"22968",-60.85699463,-63.47399902,121211,"March",2013
"22969",-60.83200073,-63.45399857,121211,"March",2013
"22970",-60.79199219,-63.4679985,121211,"March",2013
"22971",-60.78100586,-63.50699997,121211,"March",2013
"22972",-60.77600098,-63.49700165,121211,"March",2013
"22973",-60.76400757,-63.48300171,121211,"March",2013
"22974",-60.74899292,-63.49599838,121211,"March",2013
"22975",-60.7250061,-63.5019989,121211,"March",2013
"22976",-60.72601318,-63.5019989,121211,"March",2013
"22977",-60.73199463,-63.50400162,121211,"March",2013
"22978",-60.63699341,-63.56600189,121211,"March",2013
"22979",-60.65100098,-63.57899857,121211,"March",2013
"22980",-60.6579895,-63.58499908,121211,"March",2013
"22981",-60.64700317,-63.58300018,121211,"March",2013
"22982",-60.61199951,-63.5870018,121211,"March",2013
"22983",-60.62298584,-63.57699966,121211,"March",2013
"22984",-60.63198853,-63.59199905,121211,"March",2013
"22985",-60.6289978,-63.5890007,121211,"March",2013
"22986",-60.625,-63.56800079,121211,"March",2013
"22987",-60.6000061,-63.57400131,121211,"March",2013
"22988",-60.44299316,-63.59400177,121211,"March",2013
"22989",-60.39401245,-63.59799957,121211,"March",2013
"22990",-60.48498535,-63.58300018,121211,"March",2013
"22991",-60.45098877,-63.56399918,121211,"March",2013
"22992",-60.41000366,-63.59600067,121211,"March",2013
"22993",-60.51300049,-63.56399918,121211,"March",2013
"22994",-60.55300903,-63.55799866,121211,"March",2013
"22995",-60.53500366,-63.56499863,121211,"March",2013
"22996",-60.50201416,-63.57099915,121211,"March",2013
"22997",-60.54901123,-63.55899811,121211,"March",2013
"22998",-60.54998779,-63.55699921,121211,"March",2013
"22999",-60.52801514,-63.54399872,121211,"March",2013
"23000",-60.54299927,-63.54899979,121211,"March",2013
"23001",-60.52700806,-63.54100037,121211,"March",2013
"23002",-60.55599976,-63.52399826,121211,"March",2013
"23003",-60.48001099,-63.55400085,121211,"March",2013
"23004",-60.53601074,-63.55799866,121211,"March",2013
"23005",-60.48098755,-63.53699875,121211,"March",2013
"23006",-60.45999146,-63.54499817,121211,"March",2013
"23007",-60.45999146,-63.54499817,121211,"March",2013
"23008",-60.51199341,-63.55099869,121211,"March",2013
"23009",-60.54098511,-63.56499863,121211,"March",2013
"23010",-60.50601196,-63.58200073,121211,"March",2013
"23011",-60.49899292,-63.58100128,121211,"March",2013
"23012",-60.47299194,-63.59000015,121211,"March",2013
"23013",-60.49398804,-63.61399841,121211,"March",2013
"23014",-60.49398804,-63.59999847,121211,"March",2013
"23015",-60.46200562,-63.60499954,121211,"March",2013
"23016",-60.51800537,-63.59600067,121211,"March",2013
"23017",-60.48199463,-63.61999893,121211,"March",2013
"23018",-60.49301147,-63.61800003,121211,"March",2013
"23019",-60.51098633,-63.61600113,121211,"March",2013
"23020",-60.48999023,-63.6230011,121211,"March",2013
"23021",-60.61801147,-63.62599945,121211,"March",2013
"23022",-60.61999512,-63.625,121211,"March",2013
"23023",-60.69900513,-63.625,121211,"March",2013
"23024",-60.7170105,-63.62099838,121211,"March",2013
"23025",-60.76699829,-63.60699844,121211,"March",2013
"23026",-60.75601196,-63.60200119,121211,"March",2013
"23027",-60.79800415,-63.60400009,121211,"March",2013
"23028",-60.8380127,-63.61800003,121211,"March",2013
"23029",-60.83499146,-63.58300018,121211,"March",2013
"23030",-60.83599854,-63.58200073,121211,"March",2013
"23031",-60.80801392,-63.58200073,121211,"March",2013
"23032",-60.79299927,-63.58100128,121211,"March",2013
"23033",-60.81799316,-63.58499908,121211,"March",2013
"23034",-60.84100342,-63.59000015,121211,"March",2013
"23035",-60.8210144,-63.59199905,121211,"March",2013
"23036",-60.82800293,-63.59799957,121211,"March",2013
"23037",-60.82000732,-63.5870018,121211,"March",2013
"23038",-60.82199097,-63.58599854,121211,"March",2013
"23039",-60.83300781,-63.5870018,121211,"March",2013
"23040",-60.83200073,-63.57699966,121211,"March",2013
"23041",-60.83401489,-63.56700134,121211,"March",2013
"23042",-60.83099365,-63.56999969,121211,"March",2013
"23043",-60.86099243,-63.60900116,121211,"March",2013
"23044",-60.8039856,-63.60599899,121211,"March",2013
"23045",-60.81201172,-63.62599945,121211,"March",2013
"23046",-60.86599731,-63.62200165,121211,"March",2013
"23047",-60.88598633,-63.62900162,121211,"March",2013
"23048",-60.88699341,-63.62799835,121211,"March",2013
"23049",-60.9119873,-63.62799835,121211,"March",2013
"23050",-60.80499268,-63.61199951,121211,"March",2013
"23051",-60.78399658,-63.61100006,121211,"March",2013
"23052",-60.7749939,-63.61500168,121211,"March",2013
"23053",-60.78601074,-63.59899902,121211,"March",2013
"23054",-60.78601074,-63.59600067,121211,"March",2013
"23055",-60.98699951,-63.59199905,121211,"March",2013
"23056",-60.98098755,-63.5909996,121211,"March",2013
"23057",-60.91500854,-63.625,121211,"March",2013
"23058",-60.8999939,-63.62200165,121211,"March",2013
"23059",-60.88699341,-63.62099838,121211,"March",2013
"23060",-60.74899292,-63.55699921,121211,"March",2013
"23061",-60.75500488,-63.54800034,121211,"March",2013
"23062",-60.72399902,-63.56499863,121211,"March",2013
"23063",-60.69799805,-63.54000092,121211,"March",2013
"23064",-60.72000122,-63.55099869,121211,"March",2013
"23065",-60.72198486,-63.55199814,121211,"March",2013
"23066",-60.72299194,-63.55400085,121211,"March",2013
"23067",-60.72399902,-63.54399872,121211,"March",2013
"23068",-60.71600342,-63.54999924,121211,"March",2013
"23069",-60.69100952,-63.54299927,121211,"March",2013
"23070",-60.76300049,-63.52899933,121211,"March",2013
"23071",-60.71499634,-63.52600098,121211,"March",2013
"23072",-60.71099854,-63.52500153,121211,"March",2013
"23073",-60.69699097,-63.53499985,121211,"March",2013
"23074",-60.69799805,-63.5340004,121211,"March",2013
"23075",-60.68701172,-63.5359993,121211,"March",2013
"23076",-60.69000244,-63.53499985,121211,"March",2013
"23077",-60.66000366,-63.53499985,121211,"March",2013
"23078",-60.66598511,-63.62599945,121211,"March",2013
"23079",-60.65200806,-63.65000153,121211,"March",2013
"23080",-60.81100464,-63.61100006,121211,"March",2013
"23081",-60.8039856,-63.61600113,121211,"March",2013
"23082",-60.85900879,-63.66500092,121211,"March",2013
"23083",-60.88500977,-63.66500092,121211,"March",2013
"23084",-60.8710022,-63.64099884,121211,"March",2013
"23085",-60.97399902,-63.61600113,121211,"March",2013
"23086",-60.94198608,-63.61000061,121211,"March",2013
"23087",-60.89898682,-63.59899902,121211,"March",2013
"23088",-60.94500732,-63.59999847,121211,"March",2013
"23089",-60.88101196,-63.61199951,121211,"March",2013
"23090",-60.94198608,-63.62599945,121211,"March",2013
"23091",-60.96398926,-63.63800049,121211,"March",2013
"23092",-61.00500488,-63.61500168,121211,"March",2013
"23093",-60.93301392,-63.5929985,121211,"March",2013
"23094",-60.97799683,-63.61100006,121211,"March",2013
"23095",-60.92001343,-63.59199905,121211,"March",2013
"23096",-61.0710144,-63.60699844,121211,"March",2013
"23097",-61.00799561,-63.58300018,121211,"March",2013
"23098",-60.98400879,-63.57699966,121211,"March",2013
"23099",-61.04199219,-63.63299942,121211,"March",2013
"23100",-61.09100342,-63.63800049,121211,"March",2013
"23101",-61.00601196,-63.57699966,121211,"March",2013
"23102",-61.04400635,-63.5890007,121211,"March",2013
"23103",-60.95599365,-63.60400009,121211,"March",2013
"23104",-60.94699097,-63.59199905,121211,"March",2013
"23105",-60.94500732,-63.59500122,121211,"March",2013
"23106",-60.97198486,-63.59600067,121211,"March",2013
"23107",-60.98901367,-63.59899902,121211,"March",2013
"23108",-61.01000977,-63.60599899,121211,"March",2013
"23109",-61.01000977,-63.59899902,121211,"March",2013
"23110",-60.97198486,-63.59999847,121211,"March",2013
"23111",-60.98800659,-63.60300064,121211,"March",2013
