"","long","lat","order","piece","id","group"
"49",-31.7989128242944,-76.4835332685329,7,"2","2","2.2"
"50",-31.7989128242944,-76.4835332685329,8,"3","2","2.3"
"51",-30.32360686255,-75.8986436755426,9,"3","2","2.3"
"52",-29.5114985570903,-76.0120972767755,10,"3","2","2.3"
"53",-29.0546040990771,-75.8137118007221,11,"3","2","2.3"
"54",-28.2374455381673,-75.9227426768299,12,"3","2","2.3"
"55",-28.6861475737394,-76.1227476390343,13,"3","2","2.3"
"56",-27.8475782597882,-76.2305237557636,14,"3","2","2.3"
"57",-23.532348560901,-74.4852722540023,1,"1","3","3.1"
"58",-24.3045492659367,-74.3933503595001,2,"1","3","3.1"
"59",-23.9624889745782,-74.1865185177451,3,"1","3","3.1"
"60",-24.7174409110834,-74.0931392455091,4,"1","3","3.1"
"61",-24.3764686166748,-73.8871258501726,5,"1","3","3.1"
"62",-25.8443875545603,-73.6949795107282,6,"1","3","3.1"
"63",-25.1593019160317,-73.2866298858653,7,"1","3","3.1"
"64",-25.8663567940945,-73.1892565013282,8,"1","3","3.1"
"65",-25.2011236454751,-72.7815256304398,9,"1","3","3.1"
"66",-24.5074052301297,-72.8764501943501,10,"1","3","3.1"
"67",-23.8864999216347,-72.464616042776,11,"1","3","3.1"
"68",-23.1985905136482,-72.5547509317631,12,"1","3","3.1"
"69",-22.6198649480404,-72.139210060469,13,"1","3","3.1"
"70",-21.9384804677065,-72.2246887072985,14,"1","3","3.1"
"71",-21.6659587232902,-72.0153872420869,15,"1","3","3.1"
"72",-20.9848978358822,-72.0973540922506,16,"1","3","3.1"
"73",-20.4722795197419,-71.6759460120765,17,"1","3","3.1"
"74",-19.7988763545249,-71.7534643872301,18,"1","3","3.1"
"75",-19.5582515369974,-71.541472605834,19,"1","3","3.1"
"76",-18.8860873697093,-71.6155834042998,20,"1","3","3.1"
"77",-18.6578884741195,-71.4024989857502,21,"1","3","3.1"
"78",-17.9179880535594,-71.4803793758056,22,"1","3","3.1"
"79",-68.4160307582304,-67.690008098657,1,"1","5","5.1"
"80",-68.1985905136482,-67.8967957357295,2,"1","5","5.1"
"81",-68.7494944928668,-67.9784934144433,3,"1","5","5.1"
"82",-69.1714442097932,-67.5630988510927,4,"1","5","5.1"
"83",-69.7174409110834,-67.6411903671072,5,"1","5","5.1"
"84",-69.9180225158192,-67.4324841158695,6,"1","5","5.1"
"85",-72.1213034041587,-67.7218595844823,7,"1","5","5.1"
"86",-71.9395280638008,-67.9335761714458,8,"1","5","5.1"
"87",-73.072486935853,-68.0674722923402,9,"1","5","5.1"
"88",-72.8972710309476,-68.2805442195993,10,"1","5","5.1"
"89",-74.0546040990772,-68.4073712922346,11,"1","5","5.1"
"90",-74.2192466904846,-68.1929441242535,12,"1","5","5.1"
"91",-76.5513849483135,-68.4179769822753,13,"1","5","5.1"
"92",-76.4090515521587,-68.6348732577751,14,"1","5","5.1"
"93",-77.6045931662415,-68.7352406575192,15,"1","5","5.1"
"94",-77.4711922908485,-68.9532816375972,16,"1","5","5.1"
"95",-78.0792614600777,-69.0005855712855,17,"1","5","5.1"
"96",-77.9492151165904,-69.2192005859116,18,"1","5","5.1"
"97",-79.8084981499723,-69.3486083488133,19,"1","5","5.1"
"98",-79.9194020124577,-69.1285218102154,20,"1","5","5.1"
"99",-83.6598082540901,-69.3201867429818,21,"1","5","5.1"
"100",-83.7289225504989,-69.0979836150214,22,"1","5","5.1"
"101",-84.9759247414605,-69.1419740030169,23,"1","5","5.1"
"102",-85.0302592718897,-68.9193910241266,24,"1","5","5.1"
"103",-86.2686030008395,-68.9532816375972,25,"1","5","5.1"
"104",-86.3086140135487,-68.7304495519672,26,"1","5","5.1"
"105",-90.9846783713161,-68.7705454094731,27,"1","5","5.1"
"106",-82.8749836510982,-73.3674547590783,1,"1","10","10.1"
"107",-82.9716037610504,-73.1430968444235,2,"1","10","10.1"
"108",-82.1998121158183,-73.1139312979528,3,"1","10","10.1"
"109",-82.3039482779834,-72.8900563323737,4,"1","10","10.1"
"110",-81.5449723228226,-72.858326445546,5,"1","10","10.1"
"111",-81.6561084159669,-72.6349563951288,6,"1","10","10.1"
"112",-80.9097230791777,-72.6007469112417,7,"1","10","10.1"
"113",-81.0273733851036,-72.3779014101933,8,"1","10","10.1"
"114",-80.2933475906603,-72.3412941806556,9,"1","10","10.1"
"115",-80.4170552764674,-72.1189907277854,10,"1","10","10.1"
"116",-76.8424572599852,-71.8967377428995,11,"1","10","10.1"
"117",-76.6754687381092,-72.1161042352106,12,"1","10","10.1"
"118",-75.9637565320735,-72.0627931850387,13,"1","10","10.1"
"119",-76.1389724369788,-71.8441116925472,14,"1","10","10.1"
"120",-30.3301826309354,-65.6786081996068,1,"1","19","19.1"
"121",-30.4110812671254,-65.7354672870104,2,"1","19","19.1"
"122",-29.9456834403952,-65.8465710656909,3,"1","19","19.1"
"123",-31.349580865243,-66.7991577965178,4,"1","19","19.1"
"124",-31.8274465766731,-66.6829964813663,5,"1","19","19.1"
"125",-32.1249984403875,-66.8711308669111,6,"1","19","19.1"
"126",-32.6003335736902,-66.752398895338,7,"1","19","19.1"
"127",-32.9052429229879,-66.9389683530507,8,"1","19","19.1"
"128",-33.3778320364304,-66.8176726734564,9,"1","19","19.1"
"129",-33.6900675259798,-67.0026295681084,10,"1","19","19.1"
"130",-34.1596945456694,-66.8787789154904,11,"1","19","19.1"
"131",-34.8040117527132,-67.2447804664401,12,"1","19","19.1"
"132",-36.6456491646203,-66.7263461267173,13,"1","19","19.1"
"133",-36.3136454187634,-66.5481009194343,14,"1","19","19.1"
"134",-36.7592881702921,-66.4161985787326,15,"1","19","19.1"
"135",-36.4308581201624,-66.2384122262687,16,"1","19","19.1"
"136",-36.869897645844,-66.1063005659259,17,"1","19","19.1"
"137",-36.5449723228225,-65.9289684046868,18,"1","19","19.1"
"138",-36.9775963526725,-65.7966596887448,19,"1","19","19.1"
"139",-36.3393963291702,-65.4422745246151,20,"1","19","19.1"
"140",-35.0361958100928,-65.8288809625982,21,"1","19","19.1"
"141",-35.3481665331958,-66.0095835699837,22,"1","19","19.1"
"142",-33.9964591482505,-66.3873538602261,23,"1","19","19.1"
"143",-33.6900675259798,-66.2034554516902,24,"1","19","19.1"
"144",-33.2317110679794,-66.3255231088474,25,"1","19","19.1"
"145",-31.7809150929834,-65.3932791423418,26,"1","19","19.1"
"146",-31.3286928678042,-65.5087974631697,27,"1","19","19.1"
"147",-66.3706222693432,-66.1537669336066,1,"1","27","27.1"
"148",-66.5878858306973,-65.950924482654,2,"1","27","27.1"
"149",-67.5901626285067,-66.1231654616783,3,"1","27","27.1"
"150",-67.3801350519596,-66.3276522167353,4,"1","27","27.1"
"151",-67.8905516562483,-66.4119228151571,5,"1","27","27.1"
"152",-43.9949139947458,-62.6037363685758,1,"1","31","31.1"
"153",-44.3259631020155,-62.7604054529095,2,"1","31","31.1"
"154",-43.9830219692808,-62.9126288159953,3,"1","31","31.1"
"155",-44.3179396068274,-63.0695214237023,4,"1","31","31.1"
"156",-43.6196459265555,-63.3734263360145,5,"1","31","31.1"
"157",-42.9545915111128,-63.0547970256543,6,"1","31","31.1"
