"","long","lat","order","piece","id","group"
"44",-42.6558675259302,-62.5856906857853,44,"1","0","0.1"
"45",-42.978635059644,-62.7458723909054,45,"1","0","0.1"
"46",-43.6677801461304,-62.4462975282322,46,"1","0","0.1"
"47",-43.9949139947458,-62.6037363685758,47,"1","0","0.1"
"48",-47.5168756569395,-60.8887511455545,48,"1","0","0.1"
"49",-47.8466169158161,-61.0347144495308,49,"1","0","0.1"
"50",-48.144957464698,-60.8736133307662,50,"1","0","0.1"
"51",-49.1538530869512,-61.3035706183617,51,"1","0","0.1"
"52",-49.4473848500905,-61.1390168309075,52,"1","0","0.1"
"53",-51.5569464981634,-61.968657464859,53,"1","0","0.1"
"54",-51.2674814048493,-62.1389167263942,54,"1","0","0.1"
"55",-52.7500364229193,-62.6760561849114,55,"1","0","0.1"
"56",-52.4605661261684,-62.8496154049699,56,"1","0","0.1"
"57",-53.6156481841641,-63.2441555252197,57,"1","0","0.1"
"58",-53.901716032892,-63.0676803698728,58,"1","0","0.1"
"59",-55.08816978339,-63.4490883702301,59,"1","0","0.1"
"60",-54.8060927598971,-63.628482157945,60,"1","0","0.1"
"61",-56.0324732408977,-64.0020398699912,61,"1","0","0.1"
"62",-56.3099324740202,-63.8197320764913,62,"1","0","0.1"
"63",-57.144278049567,-64.0605704458519,63,"1","0","0.1"
"64",-77.3998401739193,-70.0940100190074,1,"1","13","13.1"
"65",-77.5417535599951,-69.8752658794945,2,"1","13","13.1"
"66",-78.1785116593928,-69.9223784476529,3,"1","13","13.1"
"67",-78.0434157568509,-70.1416828095943,4,"1","13","13.1"
"68",-79.3396517054647,-70.2296208519823,5,"1","13","13.1"
"69",-79.2157021324374,-70.4500187417222,6,"1","13","13.1"
"70",-79.8753283446022,-70.4907376381053,7,"1","13","13.1"
"71",-79.7559125535414,-70.7116844919219,8,"1","13","13.1"
"72",-80.4257721149082,-70.7503301416558,9,"1","13","13.1"
"73",-80.3112134396332,-70.971813718623,10,"1","13","13.1"
"74",-80.9914962579748,-71.0083201821875,11,"1","13","13.1"
"75",-80.8821372462042,-71.2303268084215,12,"1","13","13.1"
"76",-81.5730309785193,-71.2646259530644,13,"1","13","13.1"
"77",-81.4692343900519,-71.4871403974652,14,"1","13","13.1"
"78",-80.7701137562723,-71.452401410431,15,"1","13","13.1"
"79",-80.6553280979003,-71.6745398223082,16,"1","13","13.1"
"80",-78.5506620115,-71.5526387862598,17,"1","13","13.1"
"81",-78.4078245897089,-71.7732524479069,18,"1","13","13.1"
"82",-77.7047335770019,-71.7266456831193,19,"1","13","13.1"
"83",-77.855721950433,-71.5066246639586,20,"1","13","13.1"
"84",-76.476839349584,-71.4066520577109,21,"1","13","13.1"
"85",-76.6397815552355,-71.1878887421049,22,"1","13","13.1"
"86",-74.6237487511738,-71.0205057203275,23,"1","13","13.1"
"87",-74.4384896746715,-71.2371812734169,24,"1","13","13.1"
"88",-67.195459528679,-68.2244357530495,1,"1","17","17.1"
"89",-67.7509763427876,-68.3098302486681,2,"1","17","17.1"
"90",-67.9769445031887,-68.1034068162129,3,"1","17","17.1"
"91",-68.532348560901,-68.1859527391689,4,"1","17","17.1"
"92",-68.3109350353842,-68.3932392173775,5,"1","17","17.1"
"93",-69.4439547804165,-68.5539984208164,6,"1","17","17.1"
"94",-69.2277453179542,-68.7628123680786,7,"1","17","17.1"
"95",-70.3879062910959,-68.9169725336707,8,"1","17","17.1"
"96",-72.9430344233829,-68.986018181386,1,"1","19","19.1"
"97",-73.1237353832888,-68.7724116731201,2,"1","19","19.1"
"98",-73.7150775281166,-68.8361268542078,3,"1","19","19.1"
"99",-73.53998518796,-69.0504405891871,4,"1","19","19.1"
"100",-74.1406337333943,-69.1126358957449,5,"1","19","19.1"
"101",-73.967660646064,-69.3275969895529,6,"1","19","19.1"
"102",-75.1916229609576,-69.4465550037579,7,"1","19","19.1"
"103",-75.0271242332131,-69.6628316714166,8,"1","19","19.1"
