"","long","lat","order","piece","id","group"
"40",-32.4711922908485,-75.0370386595477,12,"1","1","1.1"
"41",-32.0053832080835,-74.8450532094142,13,"1","1","1.1"
"42",-33.4533094540727,-74.5997157429813,14,"1","1","1.1"
"43",-32.9885216136346,-74.4100211997317,15,"1","1","1.1"
"44",-34.3803447238449,-74.1586081090981,16,"1","1","1.1"
"45",-33.9174305369704,-73.9711415351517,17,"1","1","1.1"
"46",-34.5922886875099,-73.8436833881657,18,"1","1","1.1"
"47",-33.2543665747121,-73.2804296566186,19,"1","1","1.1"
"48",-32.5925814725993,-73.403336640877,20,"1","1","1.1"
"49",-31.7594800848128,-73.0206521153321,21,"1","1","1.1"
"50",-31.0973128857794,-73.1384882163813,22,"1","1","1.1"
"51",-30.6997225508144,-72.9445956893792,23,"1","1","1.1"
"52",-30.0332804359951,-73.0588156711824,24,"1","1","1.1"
"53",-29.6498635075756,-72.8628554819988,25,"1","1","1.1"
"54",-28.3007557660064,-73.0817574664181,26,"1","1","1.1"
"55",-27.9371428265386,-72.8824959546064,27,"1","1","1.1"
"56",-24.4439547804165,-73.3814857677321,28,"1","1","1.1"
"57",-24.1209831194426,-73.175394565232,29,"1","1","1.1"
"58",-22.6805596070249,-73.3549932205906,30,"1","1","1.1"
"59",-22.3801350519596,-73.1461700023986,31,"1","1","1.1"
"60",-21.6559890384225,-73.2309148889784,32,"1","1","1.1"
"61",-19.7988763545249,-71.7534643872301,33,"1","1","1.1"
"62",-20.4722795197419,-71.6759460120765,34,"1","1","1.1"
"63",-20.2248594311681,-71.4648994373816,35,"1","1","1.1"
"64",-21.5409759185384,-71.3044972630418,36,"1","1","1.1"
"65",-21.2864051136591,-71.0951557014847,37,"1","1","1.1"
"66",-23.8242605828954,-70.7503301416558,38,"1","1","1.1"
"67",-24.1022345011611,-70.9556126879157,39,"1","1","1.1"
"68",-25.3461759419467,-70.7676811090038,40,"1","1","1.1"
"69",-25.6410058243053,-70.9704630682463,41,"1","1","1.1"
"70",-26.2586595548073,-70.8721415890778,42,"1","1","1.1"
"71",-26.565051177078,-71.0734068254484,43,"1","1","1.1"
"72",-32.9694039034621,-69.8460396282956,44,"1","1","1.1"
"73",-34.8244891569568,-70.7770308985144,45,"1","1","1.1"
"74",-38.0470425318261,-69.9772812891366,46,"1","1","1.1"
"75",-37.6476206401076,-69.8003858878687,47,"1","1","1.1"
"76",-38.6598082540901,-69.5237802148722,48,"1","1","1.1"
"77",-38.2639887858806,-69.3486083488133,49,"1","1","1.1"
"78",-38.758085652585,-69.2093767719408,50,"1","1","1.1"
"79",-38.3674853848615,-69.0346189476632,51,"1","1","1.1"
"80",-38.8533743403533,-68.8952196878907,52,"1","1","1.1"
"81",-38.4678633121476,-68.7208708668025,53,"1","1","1.1"
"82",-38.9458081058852,-68.5813158685122,54,"1","1","1.1"
"83",-38.1909498203866,-68.2326083861069,55,"1","1","1.1"
"84",-38.6598082540901,-68.0941272105044,56,"1","1","1.1"
"85",-36.869897645844,-67.2147727200444,57,"1","1","1.1"
"86",-37.3255204831061,-67.0808257396593,58,"1","1","1.1"
"87",-36.6456491646203,-66.7263461267173,59,"1","1","1.1"
"88",-37.9716037610504,-66.3233942137362,60,"1","1","1.1"
"89",-37.6352537550174,-66.1484876997209,61,"1","1","1.1"
"90",-38.9114718458048,-65.7375387834456,62,"1","1","1.1"
"91",-38.5765295634434,-65.5652444903986,63,"1","1","1.1"
"92",-39.4006606634794,-65.2874957731698,64,"1","1","1.1"
"93",-39.0684730750802,-65.1166729061952,65,"1","1","1.1"
"94",-39.8718089581472,-64.8365169445686,66,"1","1","1.1"
"95",-40.2057679333694,-65.0051885527333,67,"1","1","1.1"
"96",-40.9921954576277,-64.7185078672507,68,"1","1","1.1"
"97",-41.3322119444686,-64.8842940721273,69,"1","1","1.1"
"98",-41.7191192273906,-64.738297902389,70,"1","1","1.1"
"99",-42.0643265535788,-64.9022368949864,71,"1","1","1.1"
"100",-42.82525588539,-64.6050525145643,72,"1","1","1.1"
"101",-40.495093136393,-63.4565745185017,73,"1","1","1.1"
"102",-40.8653286262636,-63.3138171095313,74,"1","1","1.1"
"103",-40.5488259971134,-63.1478998068185,75,"1","1","1.1"
"104",-40.9143832200251,-63.0051700729103,76,"1","1","1.1"
"105",-40.6012946450045,-62.8395852854666,77,"1","1","1.1"
"106",-41.6725957582734,-62.40866605863,78,"1","1","1.1"
"107",-57.5288077091515,-75.0370386595477,1,"1","16","16.1"
"108",-57.0507848834096,-75.2281010274631,2,"1","16","16.1"
"109",-57.8042660652868,-75.3503926095876,3,"1","16","16.1"
"110",-58.276397042316,-75.1576883174513,4,"1","16","16.1"
"111",-58.276397042316,-75.1576883174513,5,"2","16","16.2"
"112",-59.0362434679265,-75.275828154076,6,"2","16","16.2"
"113",-59.9314171781376,-74.8846247706387,7,"2","16","16.2"
"114",-59.1842942482708,-74.7696504597565,8,"2","16","16.2"
"115",-58.276397042316,-75.1576883174513,9,"2","16","16.2"
